STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
WB,Hugli,Dhaniakhali,Dhaniakhali,22.91944444,88.05194444,Ichhapur Pz,Tube Well,W10487,2001,NA,8.66,NA,NA
WB,Hugli,Goghat-i,Goghat-i,22.925,87.76388889,Arambagh Pz-2,Tube Well,W10489,2001,7.48,9.07,7.54,9.84
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2001,NA,NA,10.72,NA
WB,Hugli,Goghat-ii,Goghat-ii,22.96861111,87.66972222,Bengai Pz,Tube Well,W10492,2001,NA,NA,NA,10.5
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2001,'0.8,6.63,5,9.65
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2001,3.38,9.68,6.27,10.48
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2001,6.41,5.39,7.58,12.11
WB,Hugli,Chanditala-i,Chanditala-i,22.69305556,88.255,Janai Pz (chanditala),Tube Well,W10471,2001,7.73,5.01,6.83,7
WB,Hugli,Chunchura,Chunchura,23.04555556,88.33916667,Gowa Deep Pz,Tube Well,W10473,2001,12.45,14.9,10.24,NA
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,2001,5.2,4.99,5.57,5.07
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2001,13,15.5,10.46,14.2
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2001,1.24,2.36,1.93,3
WB,Hugli,Chunchura,Chunchura,22.91888889,88.38111111,Polba,Dug Well,W10480,2001,3.14,2.8,4.22,3.39
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2001,7.34,8.97,7.07,10.74
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2001,5.27,14.67,7.83,11.63
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2001,6.32,12.79,8.03,11.02
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2001,2.88,5.39,5.1,4.89
WB,Hugli,Balagarh,Balagarh,23.13527778,88.38,Inchura,Dug Well,W10467,2001,'0.46,4.61,1.42,1.7
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2001,9.2,6.62,8.98,13.82
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2000,NA,7.72,4.6,8.75
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2000,2.67,3.23,3.28,4.85
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2000,'0.21,1.76,1.14,2.41
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2000,4.75,5.41,4.28,8.73
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34166667,Uttarpara,Dug Well,W11200,2000,NA,'0.36,'0.26,'0.13
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,2000,'0.88,3.19,2.82,4.75
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,2000,'0.18,'0.43,'0.67,'0.58
WB,Hugli,Uttarpara,Uttarpara,22.74583333,88.325,Baidyabati-1,Dug Well,W10515,2000,'0.66,'0.96,'0.88,1.18
WB,Hugli,Chunchura,Chunchura,22.93416667,88.38861111,Sahaganj Deep,Tube Well,W11189,2000,8.65,9.32,8.51,11.87
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2000,'0.92,1.42,1.64,4.12
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2000,5.39,6.68,4.82,8.52
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2000,3.18,7.05,3.42,8.75
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2000,11.8,12.44,9.3,13.5
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2000,'0.85,1.61,1.38,2.77
WB,Hugli,Dhaniakhali,Dhaniakhali,22.91944444,88.05194444,Ichhapur Pz,Tube Well,W10487,2000,NA,5.39,3.64,NA
WB,Hugli,Goghat-i,Goghat-i,22.925,87.76388889,Arambagh Pz-2,Tube Well,W10489,2000,6.78,6.98,6.44,10.33
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2000,NA,10.97,NA,16.47
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2000,1.12,5.6,2.77,9.5
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2000,3.63,7.27,3.2,9.18
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2000,6.21,4.4,5.19,11.18
WB,Hugli,Chanditala-i,Chanditala-i,22.69305556,88.255,Janai Pz (chanditala),Tube Well,W10471,2000,6.55,6.77,6.04,10.41
WB,Hugli,Chunchura,Chunchura,23.04555556,88.33916667,Gowa Deep Pz,Tube Well,W10473,2000,10.26,10.3,8.19,13.63
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,2000,3.54,3.2,3.36,5.7
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2000,10.53,11.35,8.36,14.4
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2000,1.03,2.25,1.82,2.88
WB,Hugli,Chunchura,Chunchura,22.91888889,88.38111111,Polba,Dug Well,W10480,2000,NA,2.18,1.99,3.07
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2000,6.54,NA,5.54,10.04
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2000,4.73,8.58,5.65,12.1
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2000,5.04,7.82,5.56,10.89
WB,Hugli,Arambag,Arambag,22.86277778,87.8825,Pursurah,Tube Well,W10465,2000,NA,6.43,4.49,NA
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2000,1.57,4.87,4.1,6.32
WB,Hugli,Balagarh,Balagarh,23.13527778,88.38,Inchura,Dug Well,W10467,2000,'0.18,1.3,2.64,1.99
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2000,7.73,NA,6.83,NA
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,1999,1.2,8.82,2.21,10.5
WB,Hugli,Goghat-ii,Goghat-ii,22.96861111,87.66972222,Bengai Pz,Tube Well,W10492,1999,3.2,NA,2.43,11.02
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,1999,5.79,11.12,4.29,11.66
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,1999,'0.77,2.47,1.15,4.23
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,1999,2.35,7.15,4.89,7.06
WB,Hugli,Khanakui-i,Khanakui-i,22.71666667,87.84583333,Khanakul,Tube Well,W10503,1999,2.4,12.78,NA,NA
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,1999,3.45,11.05,1.9,9.64
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,1999,12.57,NA,8.23,15.34
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,1999,1.14,2.56,1.24,4.62
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,1999,2.02,4.18,2.38,5.12
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,1999,-0.13,'0.44,'0.02,1.47
WB,Hugli,Uttarpara,Uttarpara,22.74583333,88.325,Baidyabati-1,Dug Well,W10515,1999,'0.53,1.12,'0.77,1.04
WB,Hugli,Chunchura,Chunchura,22.93416667,88.38861111,Sahaganj Deep,Tube Well,W11189,1999,8.17,NA,7.29,10.99
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,1999,4.75,10.62,4.51,9.73
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,1999,7.2,14.61,5.86,13.39
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,1999,'0.21,1.87,'0.43,4.1
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,1999,4.71,7.84,3.5,10
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34166667,Uttarpara,Dug Well,W11200,1999,'0.14,'0.3,'0.17,NA
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,1999,4.25,17.06,2.77,12.44
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,1999,6.23,13.7,3.8,11.74
WB,Hugli,Arambag,Arambag,22.86277778,87.8825,Pursurah,Tube Well,W10465,1999,6.2,8.67,3.93,8.06
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,1999,2.44,5.05,3.22,5.04
WB,Hugli,Balagarh,Balagarh,23.13527778,88.38,Inchura,Dug Well,W10467,1999,1.8,6.22,1.82,7.8
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,1999,2.57,4.63,2.81,5.99
WB,Hugli,Chanditala-i,Chanditala-i,22.69305556,88.255,Janai Pz (chanditala),Tube Well,W10471,1999,6.25,NA,4.85,NA
WB,Hugli,Chunchura,Chunchura,23.04555556,88.33916667,Gowa Deep Pz,Tube Well,W10473,1999,9.3,NA,7.1,15.01
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,1999,4.27,5.75,3.07,5.98
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,1999,11.48,NA,7.28,14.19
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,1999,1.22,2.31,1.16,3.19
WB,Hugli,Chunchura,Chunchura,22.91888889,88.38111111,Polba,Dug Well,W10480,1999,2.13,2.16,1.66,3.12
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,1999,5.96,9.13,4.84,10.65
WB,Hugli,Dhaniakhali,Dhaniakhali,22.91944444,88.05194444,Ichhapur Pz,Tube Well,W10487,1999,3.93,NA,2.81,NA
WB,Hugli,Goghat-i,Goghat-i,22.925,87.76388889,Arambagh Pz-2,Tube Well,W10489,1999,7.68,8.74,5.55,10.86
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,1999,7.21,15.43,NA,16.55
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,1999,3.54,11.2,2.47,NA
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,1998,NA,6.11,2.63,6.63
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,1998,NA,7.7,4.76,7.91
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,1998,NA,2.32,'0.77,2.65
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,1998,NA,6.34,4.64,7.7
WB,Hugli,Khanakui-i,Khanakui-i,22.71666667,87.84583333,Khanakul,Tube Well,W10503,1998,NA,7.4,NA,5.58
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,1998,NA,7.05,2.83,5.52
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,1998,NA,2.05,1.16,2.85
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,1998,NA,4.21,2.35,4.26
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,1998,NA,1.7,'0.28,1.93
WB,Hugli,Uttarpara,Uttarpara,22.74583333,88.325,Baidyabati-1,Dug Well,W10515,1998,NA,2.2,'0.63,1.09
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,1998,NA,6.15,3.92,7.57
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,1998,NA,9.4,6.43,9.83
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,1998,NA,1.91,'0.18,1.91
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,1998,NA,5.6,3.72,7.13
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34166667,Uttarpara,Dug Well,W11200,1998,NA,1.2,'0.34,'0.58
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,1998,NA,12,3.82,8.58
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,1998,NA,8.31,4.19,9.22
WB,Hugli,Arambag,Arambag,22.86277778,87.8825,Pursurah,Tube Well,W10465,1998,NA,6.51,4.8,NA
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,1998,NA,2.7,3.77,5.37
WB,Hugli,Balagarh,Balagarh,23.13527778,88.38,Inchura,Dug Well,W10467,1998,NA,4.2,1.52,4.4
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,1998,NA,3.1,3.72,3.93
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,1998,NA,4.15,4.55,5.41
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,1998,NA,2.28,1.22,2.46
WB,Hugli,Chunchura,Chunchura,22.91888889,88.38111111,Polba,Dug Well,W10480,1998,NA,4.24,4.19,2.69
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,1998,NA,6.01,5.12,7.72
WB,Hugli,Goghat-i,Goghat-i,22.925,87.76388889,Arambagh Pz-2,Tube Well,W10489,1998,NA,7.89,5.85,8.54
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,1998,NA,10.67,6.33,13.33
WB,Hugli,Goghat-ii,Goghat-ii,22.96861111,87.66972222,Bengai Pz,Tube Well,W10492,1998,NA,5.37,4.49,11.55
WB,Hugli,Goghat-ii,Goghat-ii,22.82444444,87.64555556,Hazipur Pz,Tube Well,W10493,1998,NA,2.6,8.38,11.96
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,1998,NA,4.05,NA,6.76
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34166667,Uttarpara,Dug Well,W11200,1997,'0.26,1.95,1.01,'0.75
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,1997,'0.7,4.81,1.8,7.4
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,1997,2.04,3.35,4,4.37
WB,Hugli,Goghat-ii,Goghat-ii,22.96861111,87.66972222,Bengai Pz,Tube Well,W10492,1997,3.05,9.26,4.28,13.4
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,1997,3.83,6.25,4.28,8.65
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,1997,5.9,10.69,6.87,14.6
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,1997,4.66,6.67,6.04,6.41
WB,Hugli,Goghat-i,Goghat-i,22.925,87.76388889,Arambagh Pz-2,Tube Well,W10489,1997,4.59,7.34,6.59,9.83
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,1997,'0.21,2.09,'0.75,3.45
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,1997,5.14,7.39,5.8,10.07
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,1997,1,1.68,1.5,2.52
WB,Hugli,Dhaniakhali,Dhaniakhali,22.97305556,88.03888889,Dasghara,Tube Well,W10483,1997,NA,7.72,NA,NA
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,1997,2.2,8.44,7.25,11.96
WB,Hugli,Chunchura,Chunchura,22.91888889,88.38111111,Polba,Dug Well,W10480,1997,2.7,2.53,4.1,3.36
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,1997,5.06,7.32,5.5,9.72
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,1997,2,2.25,2.2,2.65
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,1997,3.1,8.49,3.15,7.43
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,1997,3.07,4.44,3.9,5.5
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,1997,4.45,5.56,4.6,7.17
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,1997,2.2,3,2.63,3.57
WB,Hugli,Uttarpara,Uttarpara,22.74583333,88.325,Baidyabati-1,Dug Well,W10515,1997,'0.88,1.16,1.63,'0.91
WB,Hugli,Balagarh,Balagarh,23.13527778,88.38,Inchura,Dug Well,W10467,1997,3.05,3.75,3.13,6.11
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,1997,1.12,2.2,1.74,3.39
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,1997,2.03,4.55,2.4,5.33
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,1997,'0.23,'0.78,'0.7,'0.86
WB,Hugli,Arambag,Arambag,22.86277778,87.8825,Pursurah,Tube Well,W10465,1997,4,7.17,6.13,5.51
WB,Hugli,Khanakui-i,Khanakui-i,22.71666667,87.84583333,Khanakul,Tube Well,W10503,1997,3.01,6.94,5.8,3.91
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,1997,6.67,9.49,7.1,9.95
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,1997,4.33,7.15,4.82,7.28
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,1997,6.73,8.9,7.33,9.93
WB,Hugli,Goghat-ii,Goghat-ii,22.82444444,87.64555556,Hazipur Pz,Tube Well,W10493,1997,2,13.81,2.27,15.28
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,1996,'0.37,3.8,1.65,9.8
WB,Hugli,Goghat-ii,Goghat-ii,22.82444444,87.64555556,Hazipur Pz,Tube Well,W10493,1996,7.44,12.25,9.16,15
WB,Hugli,Goghat-ii,Goghat-ii,22.96861111,87.66972222,Bengai Pz,Tube Well,W10492,1996,3.01,5.7,3.82,10.8
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,1996,6,9.97,6.15,12.27
WB,Hugli,Goghat-i,Goghat-i,22.925,87.76388889,Arambagh Pz-2,Tube Well,W10489,1996,6.35,6.58,6.62,10.03
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,1996,5.9,6.64,5.85,9.54
WB,Hugli,Dhaniakhali,Dhaniakhali,22.97305556,88.03888889,Dasghara,Tube Well,W10483,1996,4.33,2.41,5.32,5.31
WB,Hugli,Chunchura,Chunchura,22.91888889,88.38111111,Polba,Dug Well,W10480,1996,1.01,3.79,1.68,6.29
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,1996,1.1,'0.76,1.58,2.44
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,1996,3.85,4.7,1.43,5.6
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,1996,1.15,2.98,2.05,4.08
WB,Hugli,Balagarh,Balagarh,23.13527778,88.38,Inchura,Dug Well,W10467,1996,1.61,'0.95,2.04,4.55
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,1996,2.52,3.57,3.73,3.57
WB,Hugli,Arambag,Arambag,22.86277778,87.8825,Pursurah,Tube Well,W10465,1996,2.42,5.23,3.52,8.63
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,1996,5.08,7.47,7,12.72
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34166667,Uttarpara,Dug Well,W11200,1996,'0.76,1.11,'0.55,2.71
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,1996,4.38,4.88,4.52,9.23
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,1996,'0.14,'0.71,1.02,3.51
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,1996,6.86,7.63,7.09,11.63
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,1996,4.2,6.4,5.34,9.8
WB,Hugli,Uttarpara,Uttarpara,22.74583333,88.325,Baidyabati-1,Dug Well,W10515,1996,'0.53,1.28,'0.85,1.18
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,1996,'0.18,'0.63,'0.15,1.73
WB,Hugli,Pursura,Pursura,22.88722222,87.94777778,Dihibatpur Pz,Tube Well,W10509,1996,NA,6.24,NA,NA
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,1996,1.47,1.89,2.42,3.29
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,1996,'0.7,'0.49,1.1,1.54
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,1996,2.34,5.15,4.4,9.45
WB,Hugli,Khanakui-i,Khanakui-i,22.71666667,87.84583333,Khanakul,Tube Well,W10503,1996,4.4,4.19,5.3,5.39
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,1996,3.36,5.79,5.33,8.09
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,1996,'0.59,1.42,1.19,3.37
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,1996,5.57,6.51,5.49,5.61
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,1996,3.09,5.13,3.22,9.03
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,1996,3.71,7.73,6.81,10.68
